timestamp,corpus,tokens,n_docs,k,ngram,distance,mfw_min,mfw_max,ari_hclust,ari_kmeans
2025-09-14 15:46:44,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,delta,700,700,0.302176010290492,0.37805377371366183
2025-09-14 15:46:55,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,delta,800,800,0.34733087896916703,0.463768115942029
2025-09-14 15:47:08,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,cosine,100,100,0.35570071258907365,0.3490180828310325
2025-09-14 15:47:18,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,cosine,200,200,0.43538594969644406,0.392271995454115
2025-09-14 15:47:29,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,cosine,300,300,0.49766547651744025,0.45201238390092874
2025-09-14 15:47:40,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,cosine,400,400,0.5487503433122769,0.5263157894736842
2025-09-14 15:47:51,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,cosine,500,500,0.5860403447296145,0.5102596695115308
2025-09-14 15:48:02,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,cosine,600,600,0.5757378270179685,0.6371663244353183
2025-09-14 15:48:14,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,cosine,700,700,0.6310649984742142,0.6626593429370919
2025-09-14 15:48:25,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,cosine,800,800,0.6499847421422033,0.6006191950464397
2025-09-14 15:48:36,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,argamon,100,100,0.2304429455531604,0.2801498127340824
2025-09-14 15:48:47,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,argamon,200,200,0.3539835554295435,0.3517199575693287
2025-09-14 15:48:56,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,argamon,300,300,0.3422371764059603,0.3702321724709784
2025-09-14 15:49:07,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,argamon,400,400,0.34581630602264357,0.39822054462119166
2025-09-14 15:49:16,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,argamon,500,500,0.3338594148354984,0.4569760295021512
2025-09-14 15:49:24,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,argamon,600,600,0.2627934978928356,0.37592105263157893
2025-09-14 15:49:36,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,argamon,700,700,0.34514993322811705,0.3585423915033877
2025-09-14 15:49:50,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,argamon,800,800,0.33557046979865773,0.3904113864785567
2025-09-14 15:50:08,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,euclidean,100,100,0.2439024390243902,0.2077860042990208
2025-09-14 15:50:25,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,euclidean,200,200,0.27487950099234476,0.276806734679318
2025-09-14 15:50:40,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,euclidean,300,300,0.2657894736842105,0.3441466854724965
2025-09-14 15:50:57,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,euclidean,400,400,0.2967750274672009,0.32106975063245397
2025-09-14 15:51:12,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,euclidean,500,500,0.3677813637300007,0.36315749868312136
2025-09-14 15:51:28,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,euclidean,600,600,0.2441300421432872,0.3269736842105263
2025-09-14 15:51:42,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,euclidean,700,700,0.32837479167952593,0.2957169459962756
2025-09-14 15:51:58,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,euclidean,800,800,0.34605725765946754,0.4346297517029224
2025-09-14 15:52:15,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,eder,100,100,0.24918851435705372,0.24918851435705372
2025-09-14 15:52:31,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,eder,200,200,0.3517199575693287,0.32127442517460564
2025-09-14 15:52:47,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,eder,300,300,0.40079299520898726,0.34012359807736325
2025-09-14 15:53:00,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,eder,400,400,0.4182838813151564,0.3968871595330739
2025-09-14 15:53:14,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,eder,500,500,0.4672369143843678,0.41427571728481455
2025-09-14 15:53:31,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,eder,600,600,0.4087893864013266,0.5247828308635667
2025-09-14 15:53:46,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,eder,700,700,0.4087893864013266,0.42729181245626313
2025-09-14 15:54:00,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,eder,800,800,0.39539721752697954,0.42164179104477606
2025-09-14 15:54:15,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,simple,100,100,0.4001209433581939,0.3405572755417956
2025-09-14 15:54:31,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,simple,200,200,0.5932255111382362,0.5688369280387019
2025-09-14 15:54:52,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,simple,300,300,0.6691776522284997,0.607748896517901
2025-09-14 15:55:07,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,simple,400,400,0.6870546318289786,0.6749226006191951
2025-09-14 15:55:23,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,simple,500,500,0.6925918724479876,0.6878242294781812
2025-09-14 15:55:38,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,simple,600,600,0.6345123258306539,0.6377708978328174
2025-09-14 15:55:53,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,simple,700,700,0.5977508650519031,0.6749226006191951
2025-09-14 15:56:07,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,simple,800,800,0.6507042253521127,0.6863255276091356
2025-09-14 15:56:21,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,canberra,100,100,0.24802249956055544,0.21918542336548769
2025-09-14 15:56:33,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,canberra,200,200,0.49796382233166026,0.3887323943661971
2025-09-14 15:56:49,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,canberra,300,300,0.5634674922600619,0.5277230801119287
2025-09-14 15:57:00,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,canberra,400,400,0.6624816086316822,0.5875831485587583
2025-09-14 15:57:18,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,canberra,500,500,0.6625680306389841,0.5743057674702472
2025-09-14 15:57:34,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,canberra,600,600,0.6438218101189276,0.6006191950464397
2025-09-14 15:57:50,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,canberra,700,700,0.668646080760095,0.7256637168141593
2025-09-14 15:58:05,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,2,canberra,800,800,0.6813142511590405,0.7347628604626598
2025-09-14 15:58:29,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,delta,100,100,0.00738260794918018,0.00415534601246603
2025-09-14 15:58:56,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,delta,200,200,0.01390519518638098,0.01965338574236197
2025-09-14 15:59:20,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,delta,300,300,0.0220118633094784,0.02930192473427176
2025-09-14 15:59:46,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,delta,400,400,0.02989146095475938,0.04587583794812008
2025-09-14 16:00:14,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,delta,500,500,0.02504179437169127,0.04311357154839793
2025-09-14 16:00:35,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,delta,600,600,0.03202068416865553,0.03608291759848615
2025-09-14 16:00:51,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,delta,700,700,0.03769023680017581,0.03653319817536746
2025-09-14 16:01:07,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,delta,800,800,0.02567940133910988,0.02836063000366281
2025-09-14 16:01:25,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,cosine,100,100,0.04394275347712155,0.04580785573634573
2025-09-14 16:01:42,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,cosine,200,200,0.13067360508817577,0.07957244655581948
2025-09-14 16:01:59,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,cosine,300,300,0.15010694147384793,0.13067360508817577
2025-09-14 16:02:19,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,cosine,400,400,0.1859592711682744,0.20637567435017165
2025-09-14 16:02:38,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,cosine,500,500,0.18428280322494908,0.2004203286205579
2025-09-14 16:02:54,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,cosine,600,600,0.20076193851333393,0.21918542336548769
2025-09-14 16:03:11,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,cosine,700,700,0.2714092751013057,0.2134449385299503
2025-09-14 16:03:27,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,cosine,800,800,0.21918542336548769,0.28658016857656976
2025-09-14 16:03:42,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,argamon,100,100,0.00338092794397319,0.00323153982872838
2025-09-14 16:03:56,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,argamon,200,200,0.02175533530272493,0.024330900243309
2025-09-14 16:04:11,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,argamon,300,300,0.02089718142119889,0.03213094877235526
2025-09-14 16:04:30,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,argamon,400,400,0.04993272537001046,0.05014918521918751
2025-09-14 16:04:44,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,argamon,500,500,0.03399855734551575,0.05864262040548206
2025-09-14 16:04:59,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,argamon,600,600,0.03474729241877256,0.04569634603645243
2025-09-14 16:05:13,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,argamon,700,700,0.0324503775746382,0.03653319817536746
2025-09-14 16:05:27,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,argamon,800,800,0.02645435913605549,0.03105418864041454
2025-09-14 16:05:41,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,euclidean,100,100,0.00370444533440128,0.00834492350486787
2025-09-14 16:05:57,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,euclidean,200,200,0.0196629951894009,0.01191075322932394
2025-09-14 16:06:20,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,euclidean,300,300,0.02831584137493836,0.02580993520518358
2025-09-14 16:06:41,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,euclidean,400,400,0.0257487853379528,0.02024955744570614
2025-09-14 16:07:01,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,euclidean,500,500,0.04696271170245802,0.04638326961541383
2025-09-14 16:07:24,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,euclidean,600,600,0.03421364799900107,0.04080613340658792
2025-09-14 16:07:46,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,euclidean,700,700,0.03206436892037949,0.02592762997645403
2025-09-14 16:08:10,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,euclidean,800,800,0.01571073066890534,0.04604782622503096
2025-09-14 16:08:32,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,eder,100,100,0.00882644330361163,0.01170950796005934
2025-09-14 16:08:58,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,eder,200,200,0.01410747777868384,0.01234742714734785
2025-09-14 16:09:25,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,eder,300,300,0.01182043185115644,0.03087396614015705
2025-09-14 16:09:48,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,eder,400,400,0.02108885065763915,0.02505409954315941
2025-09-14 16:10:14,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,eder,500,500,0.02235764616263568,0.02008429382418716
2025-09-14 16:10:38,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,eder,600,600,0.02886127062405877,0.0247890719164323
2025-09-14 16:11:00,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,eder,700,700,0.02968318904005328,0.03339279343560471
2025-09-14 16:11:23,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,eder,800,800,0.02788346634067277,0.03339279343560471
2025-09-14 16:11:52,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,simple,100,100,0.00387336468914272,0.00889313538144936
2025-09-14 16:12:20,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,simple,200,200,0.01486166007905138,0.02803826844747561
2025-09-14 16:12:48,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,simple,300,300,0.03044290828848708,0.02981359881381063
2025-09-14 16:13:18,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,simple,400,400,0.02965823200788695,0.04463902480899648
2025-09-14 16:13:49,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,simple,500,500,0.03405230153953677,0.03412130412781031
2025-09-14 16:14:06,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,simple,600,600,0.03809324472816702,0.03076713942634464
2025-09-14 16:14:22,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,simple,700,700,0.03662794025067247,0.03385502311814435
2025-09-14 16:14:41,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,simple,800,800,0.03570133010882709,0.03437775168770179
2025-09-14 16:14:58,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,canberra,100,100,0.06849757673667205,0.0284329563812601
2025-09-14 16:15:25,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,canberra,200,200,0.12429378531073444,0.08962366760931041
2025-09-14 16:15:49,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,canberra,300,300,0.1520377897396463,0.12429378531073444
2025-09-14 16:16:13,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,canberra,400,400,0.14697098976109216,0.14375392341494034
2025-09-14 16:16:37,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,canberra,500,500,0.18664675767918087,0.2042885813879793
2025-09-14 16:17:03,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,canberra,600,600,0.22159447583176395,0.17885010266940451
2025-09-14 16:17:27,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,canberra,700,700,0.18267419962335216,0.18664675767918087
2025-09-14 16:17:50,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,3,canberra,800,800,0.246160409556314,0.22159447583176395
2025-09-14 16:18:19,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,delta,100,100,0.02000634591940682,0.0109067230994628
2025-09-14 16:18:45,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,delta,200,200,0.01800139940207366,0.02800705287097845
2025-09-14 16:19:12,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,delta,300,300,0.03415146446769614,0.02654033138208155
2025-09-14 16:19:41,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,delta,400,400,0.02385073441842,0.03776110661795465
2025-09-14 16:20:09,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,delta,500,500,0.0214652356509566,0.02927505504362717
2025-09-14 16:20:35,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,delta,600,600,0.01491569390402075,0.02182790110624397
2025-09-14 16:21:04,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,delta,700,700,0.01189176984156851,0.02058726734193878
2025-09-14 16:21:32,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,delta,800,800,0.02161694768698659,0.02371866934781576
2025-09-14 16:21:58,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,NA,NA,4,cosine,100,100,NA,NA
2025-09-14 16:22:24,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,NA,NA,4,cosine,200,200,NA,NA
2025-09-14 16:22:50,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,NA,NA,4,cosine,300,300,NA,NA
2025-09-14 16:23:15,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,NA,NA,4,cosine,400,400,NA,NA
2025-09-14 16:23:40,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,NA,NA,4,cosine,500,500,NA,NA
2025-09-14 16:24:06,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,NA,NA,4,cosine,600,600,NA,NA
2025-09-14 16:24:31,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,NA,NA,4,cosine,700,700,NA,NA
2025-09-14 16:24:58,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,NA,NA,4,cosine,800,800,NA,NA
2025-09-14 16:25:26,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,argamon,100,100,0.03368655424071248,0.02736696613683483
2025-09-14 16:25:54,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,argamon,200,200,0.02998107990103333,0.03261742926013594
2025-09-14 16:26:22,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,argamon,300,300,0.02975270479134466,0.02463118499499543
2025-09-14 16:26:48,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,argamon,400,400,0.02058726734193878,0.02337950786135952
2025-09-14 16:27:17,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,argamon,500,500,0.01931579173284113,0.02548853016142735
2025-09-14 16:27:43,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,argamon,600,600,0.01264410561547043,0.02297587533090255
2025-09-14 16:28:11,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,argamon,700,700,0.01840192431551414,0.01964092580575384
2025-09-14 16:28:41,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,argamon,800,800,0.01840192431551414,0.02282979425679392
2025-09-14 16:29:35,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,euclidean,100,100,0.01383125864453665,0.02081292850146914
2025-09-14 16:30:28,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,euclidean,200,200,0.02956190163799996,0.02698237885462555
2025-09-14 16:31:09,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,euclidean,300,300,0.02657294040400139,0.03142778491466324
2025-09-14 16:32:04,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,euclidean,400,400,0.01788602416516031,0.018757327080890972
2025-09-14 16:32:58,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,euclidean,500,500,0.02194193075014849,0.02173346083630357
2025-09-14 16:33:53,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,euclidean,600,600,0.0176004785818863,0.01483050847457627
2025-09-14 16:34:47,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,euclidean,700,700,0.00594400125136868,0.01000313531106764
2025-09-14 16:35:41,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,euclidean,800,800,0.00719208119283297,0.02125464300453983
2025-09-14 16:36:37,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,eder,100,100,0.01606441324049943,0.02047543751507517
2025-09-14 16:37:28,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,eder,200,200,0.02691664397681745,0.01451278507256392
2025-09-14 16:37:53,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,eder,300,300,0.0195863817040152,0.01671740935510655
2025-09-14 16:38:37,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,eder,400,400,0.02021894702141395,0.02212115699472439
2025-09-14 16:39:32,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,eder,500,500,0.0244558645707376,0.02838821240723394
2025-09-14 16:40:25,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,eder,600,600,0.01690765597096607,0.03807165518842374
2025-09-14 16:41:22,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,eder,700,700,0.01771371988117504,0.01987912691673742
2025-09-14 16:42:17,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,eder,800,800,0.01264410561547043,0.03765175964346089
2025-09-14 16:43:13,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,simple,100,100,0.01248966447626093,0.01696385542168674
2025-09-14 16:44:07,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,simple,200,200,0.01244700299506009,0.01607383919881958
2025-09-14 16:44:48,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,simple,300,300,0.03740971664917587,0.02254920695585706
2025-09-14 16:45:18,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,simple,400,400,0.0293248275746898,0.03311959160804333
2025-09-14 16:45:43,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,simple,500,500,0.02152482590214343,0.03878477840998069
2025-09-14 16:46:11,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,simple,600,600,0.01685676068290016,0.02867198901193235
2025-09-14 16:46:34,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,simple,700,700,0.01264410561547043,0.0220118633094784
2025-09-14 16:46:58,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,simple,800,800,0.01710673112681294,0.03366583541147132
2025-09-14 16:47:22,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,NA,NA,4,canberra,100,100,NA,NA
2025-09-14 16:47:43,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,NA,NA,4,canberra,200,200,NA,NA
2025-09-14 16:48:07,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,NA,NA,4,canberra,300,300,NA,NA
2025-09-14 16:48:29,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,NA,NA,4,canberra,400,400,NA,NA
2025-09-14 16:48:52,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,canberra,500,500,0.14859786065336805,0.18464138586669485
2025-09-14 16:49:16,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,canberra,600,600,0.18267419962335216,0.2192973365115556
2025-09-14 16:49:40,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,canberra,700,700,0.2000207275365323,0.18464138586669485
2025-09-14 16:50:05,data/interim/fixed_8000_balanced_2_20250828_160242/chunks_clean,638085,94,47,4,canberra,800,800,0.19195046439628485,0.24105461393596983
2025-09-14 21:48:19,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,delta,100,100,0.55702416918429,0.4920573421154591
2025-09-14 21:48:21,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,delta,200,200,0.6706443914081146,0.6437177280550774
2025-09-14 21:48:23,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,delta,300,300,0.6706443914081146,0.607262021589794
2025-09-14 21:48:25,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,delta,400,400,0.6706443914081146,0.7079217899617012
2025-09-14 21:48:27,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,delta,500,500,0.6706443914081146,0.7079217899617012
2025-09-14 21:48:30,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,delta,600,600,0.6706443914081146,0.6612537764350453
2025-09-14 21:48:32,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,delta,700,700,0.7462198610543522,0.7462198610543522
2025-09-14 21:48:35,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,delta,800,800,0.7079217899617012,0.7462198610543522
2025-09-14 21:48:38,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,cosine,100,100,0.4791516894320632,0.4791516894320632
2025-09-14 21:48:41,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,cosine,200,200,0.5425414364640884,0.442962442962443
2025-09-14 21:48:46,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,cosine,300,300,0.5535585909417685,0.510460251046025
2025-09-14 21:48:52,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,cosine,400,400,0.6011560693641619,0.47249673690098826
2025-09-14 21:48:58,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,cosine,500,500,0.6268879358567966,0.4791516894320632
2025-09-14 21:49:04,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,cosine,600,600,0.6437177280550774,0.5171270718232044
2025-09-14 21:49:08,data/interim/fixed_8000_balanced_exact_20250914_213413/chunks,560000,70,35,1,cosine,700,700,0.6268879358567966,0.510460251046025
